date,unix time 2020,ap wifi name,rssi,filed1,filed2
25.07.2020 12:46:46,17844406,UPC Wi-Free,-84,5,11
25.07.2020 12:46:46,17844406,UPCF2C6A3A,-85,4,11
25.07.2020 12:46:46,17844406,UPC72E5C4E_EXT,-87,4,6
25.07.2020 12:46:46,17844406,RCProductions-EXT pour Ariane,-88,4,13
25.07.2020 12:46:46,17844406,RCProductions-EXT,-89,4,13
25.07.2020 12:46:46,17844406,RCProductions-EXT pour Yasmine,-90,4,13
25.07.2020 12:46:46,17844406,UPC578B7A3,-90,4,1
25.07.2020 12:46:46,17844406,UPC Wi-Free,-92,5,1
25.07.2020 12:46:54,17844414,apzuzu6_EXT2,-38,3,4
25.07.2020 12:46:54,17844414,apzuzu6_EXT3,-57,4,4
25.07.2020 12:46:54,17844414,apzuzu6_EXT,-66,3,4
25.07.2020 12:46:54,17844414,apzuzu6,-67,3,4
25.07.2020 12:46:54,17844414,UPCF2C6A3A,-83,4,11
25.07.2020 12:46:54,17844414,RCProductions-EXT,-84,4,13
25.07.2020 12:46:54,17844414,UPC Wi-Free,-84,5,11
25.07.2020 12:46:54,17844414,RCProductions-EXT pour Ariane,-86,4,13
25.07.2020 12:46:54,17844414,RCProductions-EXT pour Yasmine,-86,4,13
25.07.2020 12:46:54,17844414,UPCC81FA2A,-92,4,1
25.07.2020 12:46:54,17844414,UPC578B7A3,-93,4,1
25.07.2020 12:47:02,17844422,apzuzu6_EXT2,-49,3,4
25.07.2020 12:47:02,17844422,apzuzu6_EXT3,-58,4,4
25.07.2020 12:47:02,17844422,apzuzu6_EXT,-67,3,4
25.07.2020 12:47:02,17844422,UPCC81FA2A,-91,4,1
25.07.2020 12:47:03,17844423,apzuzu6,-69,3,4
25.07.2020 12:47:03,17844423,UPC Wi-Free,-87,5,11
25.07.2020 12:47:03,17844423,UPCF2C6A3A,-87,4,11
25.07.2020 12:47:03,17844423,UPC72E5C4E_EXT,-88,4,6
25.07.2020 12:47:03,17844423,RCProductions-EXT,-89,4,13
25.07.2020 12:47:03,17844423,RCProductions-EXT pour Ariane,-89,4,13
25.07.2020 12:47:03,17844423,RCProductions-EXT pour Yasmine,-91,4,13
25.07.2020 12:47:03,17844423,UPC578B7A3,-91,4,1
25.07.2020 12:47:03,17844423,UPC Wi-Free,-92,5,1
